year,player,pos,age,team,games_played,games_started,mp,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,link,rank,w_lpercent,gb,pw,pl,ps_g,pa_g,game,date,away_game,opponent,game_outcome,overtime,tm_score,opp_score,cumulative_wins,cumulative_losses,streak,diff,avg_diff,cumulative_away
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,29,2016-12-26T00:00:00Z,1,Washington Wizards,L,,102,107,14,15,L 1,-5,1.793103448275862,12
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,30,2016-12-28T00:00:00Z,1,Detroit Pistons,W,,119,94,15,15,W 1,25,2.566666666666667,13
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,31,2016-12-30T00:00:00Z,1,Minnesota Timberwolves,L,,99,116,15,16,L 1,-17,1.935483870967742,14
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,32,2016-12-31T00:00:00Z,1,Chicago Bulls,W,,116,96,16,16,W 1,20,2.5,15
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,33,2017-01-02T00:00:00Z,0,Oklahoma City Thunder,W,,98,94,17,16,W 2,4,2.5454545454545454,15
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,34,2017-01-04T00:00:00Z,1,New York Knicks,W,,105,104,18,16,W 3,1,2.5,16
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,35,2017-01-06T00:00:00Z,0,New York Knicks,L,,111,116,18,17,L 1,-5,2.2857142857142856,16
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,36,2017-01-08T00:00:00Z,0,Washington Wizards,L,,101,107,18,18,L 2,-6,2.0555555555555554,16
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,37,2017-01-10T00:00:00Z,1,San Antonio Spurs,W,,109,107,19,18,W 1,2,2.054054054054054,17
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,38,2017-01-13T00:00:00Z,0,Miami Heat,W,,116,108,20,18,W 2,8,2.210526315789474,17
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,39,2017-01-15T00:00:00Z,1,Atlanta Hawks,L,,98,111,20,19,L 1,-13,1.8205128205128205,18
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,40,2017-01-16T00:00:00Z,0,Philadelphia 76ers,L,,104,113,20,20,L 2,-9,1.55,18
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,41,2017-01-18T00:00:00Z,1,Houston Rockets,L,,92,111,20,21,L 3,-19,1.048780487804878,19
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,42,2017-01-20T00:00:00Z,1,Orlando Magic,L,,96,112,20,22,L 4,-16,0.6428571428571429,20
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,43,2017-01-21T00:00:00Z,1,Miami Heat,L,,97,109,20,23,L 5,-12,0.3488372093023256,21
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,44,2017-01-23T00:00:00Z,0,Houston Rockets,W,,127,114,21,23,W 1,13,0.6363636363636364,21
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,45,2017-01-25T00:00:00Z,0,Philadelphia 76ers,L,,109,114,21,24,L 1,-5,0.5111111111111111,21
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,46,2017-01-27T00:00:00Z,1,Toronto Raptors,L,,86,102,21,25,L 2,-16,0.15217391304347827,22
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,47,2017-01-28T00:00:00Z,0,Boston Celtics,L,OT,108,112,21,26,L 3,-4,0.06382978723404255,22
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,48,2017-02-01T00:00:00Z,1,Utah Jazz,L,,88,104,21,27,L 4,-16,-0.2708333333333333,23
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,49,2017-02-03T00:00:00Z,1,Denver Nuggets,L,,117,121,21,28,L 5,-4,-0.3469387755102041,24
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,50,2017-02-04T00:00:00Z,1,Phoenix Suns,W,,137,112,22,28,W 1,25,0.16,25
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,51,2017-02-08T00:00:00Z,0,Miami Heat,L,,88,106,22,29,L 1,-18,-0.19607843137254902,25
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,52,2017-02-10T00:00:00Z,0,Los Angeles Lakers,L,,114,122,22,30,L 2,-8,-0.34615384615384615,25
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,53,2017-02-11T00:00:00Z,1,Indiana Pacers,W,,116,100,23,30,W 1,16,-0.03773584905660377,26
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,54,2017-02-13T00:00:00Z,0,Detroit Pistons,W,,102,89,24,30,W 2,13,0.2037037037037037,26
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,55,2017-02-15T00:00:00Z,1,Brooklyn Nets,W,,129,125,25,30,W 3,4,0.2727272727272727,27
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,56,2017-02-24T00:00:00Z,0,Utah Jazz,L,,95,109,25,31,L 1,-14,0.017857142857142856,27
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,57,2017-02-26T00:00:00Z,0,Phoenix Suns,W,,100,96,26,31,W 1,4,0.08771929824561403,27
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,58,2017-02-27T00:00:00Z,1,Cleveland Cavaliers,L,,95,102,26,32,L 1,-7,-0.034482758620689655,28
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,59,2017-03-01T00:00:00Z,0,Denver Nuggets,L,,98,110,26,33,L 2,-12,-0.23728813559322035,28
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,60,2017-03-03T00:00:00Z,0,Los Angeles Clippers,W,,112,101,27,33,W 1,11,-0.05,28
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,61,2017-03-04T00:00:00Z,0,Toronto Raptors,W,,101,94,28,33,W 2,7,0.06557377049180328,28
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,62,2017-03-06T00:00:00Z,1,Philadelphia 76ers,W,,112,98,29,33,W 3,14,0.2903225806451613,29
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,63,2017-03-08T00:00:00Z,0,New York Knicks,W,,104,93,30,33,W 4,11,0.4603174603174603,29
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,64,2017-03-10T00:00:00Z,0,Indiana Pacers,W,,99,85,31,33,W 5,14,0.671875,29
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,65,2017-03-11T00:00:00Z,0,Minnesota Timberwolves,W,,102,95,32,33,W 6,7,0.7692307692307693,29
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,66,2017-03-13T00:00:00Z,1,Memphis Grizzlies,L,,93,113,32,34,L 1,-20,0.45454545454545453,30
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,67,2017-03-15T00:00:00Z,1,Los Angeles Clippers,W,,97,96,33,34,W 1,1,0.4626865671641791,31
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,68,2017-03-17T00:00:00Z,1,Los Angeles Lakers,W,,107,103,34,34,W 2,4,0.5147058823529411,32
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,69,2017-03-18T00:00:00Z,1,Golden State Warriors,L,,92,117,34,35,L 1,-25,0.14492753623188406,33
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,70,2017-03-21T00:00:00Z,1,Portland Trail Blazers,W,,93,90,35,35,W 1,3,0.18571428571428572,34
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,71,2017-03-22T00:00:00Z,1,Sacramento Kings,W,,116,98,36,35,W 2,18,0.43661971830985913,35
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,72,2017-03-24T00:00:00Z,0,Atlanta Hawks,W,,100,97,37,35,W 3,3,0.4722222222222222,35
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,73,2017-03-26T00:00:00Z,0,Chicago Bulls,L,,94,109,37,36,L 1,-15,0.2602739726027397,35
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,74,2017-03-28T00:00:00Z,1,Charlotte Hornets,W,,118,108,38,36,W 1,10,0.3918918918918919,36
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,75,2017-03-29T00:00:00Z,1,Boston Celtics,W,,103,100,39,36,W 2,3,0.4266666666666667,37
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,76,2017-03-31T00:00:00Z,0,Detroit Pistons,W,OT,108,105,40,36,W 3,3,0.4605263157894737,37
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,77,2017-04-02T00:00:00Z,0,Dallas Mavericks,L,,105,109,40,37,L 1,-4,0.4025974025974026,37
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,78,2017-04-04T00:00:00Z,1,Oklahoma City Thunder,L,,79,110,40,38,L 2,-31,0,38
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,79,2017-04-06T00:00:00Z,1,Indiana Pacers,L,,89,104,40,39,L 3,-15,-0.189873417721519,39
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,80,2017-04-08T00:00:00Z,1,Philadelphia 76ers,W,,90,82,41,39,W 1,8,-0.0875,40
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,81,2017-04-10T00:00:00Z,0,Charlotte Hornets,W,,89,79,42,39,W 2,10,0.037037037037037035,40
2017,Giannis Antetokounmpo,SF,22,MIL,80,80,2845,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3,3.1,23.2,/players/a/antetgi01.html,6.5,0.512,11.0,40,40,103.6,103.8,82,2017-04-12T00:00:00Z,1,Boston Celtics,L,,94,112,42,40,L 1,-18,-0.18292682926829268,41
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,1,2017-10-18T00:00:00Z,1,Boston Celtics,W,,108,100,1,0,W 1,8,8,1
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,2,2017-10-20T00:00:00Z,0,Cleveland Cavaliers,L,,97,116,1,1,L 1,-19,-5.5,1
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,3,2017-10-21T00:00:00Z,0,Portland Trail Blazers,W,,113,110,2,1,W 1,3,-2.6666666666666665,1
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,4,2017-10-23T00:00:00Z,0,Charlotte Hornets,W,,103,94,3,1,W 2,9,0.25,1
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,5,2017-10-26T00:00:00Z,0,Boston Celtics,L,,89,96,3,2,L 1,-7,-1.2,1
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,6,2017-10-29T00:00:00Z,1,Atlanta Hawks,W,,117,106,4,2,W 1,11,0.8333333333333334,2
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,7,2017-10-31T00:00:00Z,0,Oklahoma City Thunder,L,,91,110,4,3,L 1,-19,-2,2
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,8,2017-11-01T00:00:00Z,1,Charlotte Hornets,L,,121,126,4,4,L 2,-5,-2.375,3
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,9,2017-11-03T00:00:00Z,1,Detroit Pistons,L,,96,105,4,5,L 3,-9,-3.111111111111111,4
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,10,2017-11-07T00:00:00Z,1,Cleveland Cavaliers,L,,119,124,4,6,L 4,-5,-3.3,5
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,11,2017-11-10T00:00:00Z,1,San Antonio Spurs,W,,94,87,5,6,W 1,7,-2.3636363636363638,6
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,12,2017-11-11T00:00:00Z,0,Los Angeles Lakers,W,,98,90,6,6,W 2,8,-1.5,6
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,13,2017-11-13T00:00:00Z,0,Memphis Grizzlies,W,,110,103,7,6,W 3,7,-0.8461538461538461,6
